TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20110226,20110304,-3.488,1.0,252.093,120.154,0.985119,262.62,1.0,1.039,1.0,99.373,1.0,2.361,0.0,2.757,0.916667,0.6066886621896277,0.829861111111111,67.19517361111112,1.0,242.35820746527773,1.0,34.2630078125,1.0,25.766096527777776,1.0,294.74968788194445,1.0,403.356,1.0,0.655,0.711,1.56,1.912,3.031,1.0,1.0,1.0,1.0,1.0,15.297,20.174,17.79,20.708,11.973,12.559,1.0,1.0,1.0,1.0,1.0,1.0,-1.80187,1.0,7.26704,0.997024,11.2575,0.347114,34.61,0.997024,53.6149,1.84028,1.39667,0.97619,0.0477701,1.35167,1.40279,1.44676,0.97619,0.970238,0.973214,1.49431,1.25159,1.45249,1.53501,0.0774225,-0.0630673,0.0560963,0.0882485,1.36769,1.20358,1.2561,1.42436,0.0951603,0.0506998,0.0737644,0.107383,-9999,-9999
20110305,20110311,-1.969,1.0,274.021,106.435,1.0,275.556,1.0,0.622,1.0,99.198,1.0,9.204,0.0,2.474,0.491071,-9999,-9999,61.12591385416667,1.0,227.59545364583335,1.0,31.652979687499997,1.0,22.304450069444446,1.0,301.0353815972222,1.0,400.552,1.0,0.642,0.7,1.512,1.847,2.946,1.0,1.0,1.0,1.0,1.0,17.107,22.543,19.999,22.308,13.014,13.091,1.0,1.0,1.0,1.0,1.0,1.0,-1.71622,1.0,7.04639,0.982143,7.7695,0.318213,20.4559,0.982143,22.5551,1.54753,1.30785,0.970238,0.0470481,1.27678,1.30999,1.35229,0.970238,0.970238,0.928571,1.10266,1.06081,1.11806,1.14407,-0.259282,-0.288853,-0.210008,-0.150105,1.15482,0.926202,1.01057,1.17064,0.0412997,0.0,0.0,0.0327728,-9999,-9999
20110312,20110318,2.392,1.0,296.258,119.335,1.0,284.704,1.0,1.883,1.0,99.149,1.0,1.753,0.0,2.315,0.776786,0.4908100589764427,0.6041666666666666,67.03142906250001,1.0,259.10758267361115,1.0,33.250932256944445,1.0,22.695977881944444,1.0,319.1095473611111,1.0,402.477,1.0,0.618,0.674,1.436,1.73,2.818,1.0,1.0,1.0,1.0,1.0,18.157,23.824,20.946,23.501,14.542,13.818,1.0,1.0,1.0,1.0,1.0,1.0,-1.65485,1.0,8.54856,1.0,10.0049,0.369366,24.3388,1.0,28.4852,1.60372,1.69822,0.982143,0.0412993,1.66274,1.68052,1.69822,0.955357,0.946429,0.982143,1.45473,1.43502,1.46754,1.55255,-0.197528,-0.218067,-0.190013,-0.150894,1.3073,1.14943,1.22206,1.3073,0.00836541,0.0,0.0,0.0106368,-9999,-9999
20110319,20110325,-2.102,1.0,318.436,158.352,1.0,252.562,1.0,1.548,1.0,99.376,1.0,2.388,0.0,2.498,0.928571,0.6227189699034723,0.920138888888889,71.71701743055554,1.0,276.51651756944443,1.0,32.95070940972222,1.0,23.758501527777778,1.0,307.0756251388889,1.0,399.202,1.0,0.603,0.634,1.375,1.616,2.653,1.0,1.0,1.0,1.0,1.0,17.754,23.172,20.157,23.128,14.28,14.393,1.0,1.0,1.0,1.0,1.0,1.0,-1.51853,1.0,13.7907,1.0,12.1314,0.470258,78.4497,1.0,69.0108,2.05048,1.85591,1.0,0.042269,1.84053,1.85243,1.90554,1.0,1.0,1.0,1.85903,1.78381,1.85412,1.95554,0.0310024,-0.0384362,-0.0155156,0.0231303,1.64415,1.5392,1.59753,1.71672,0.0468095,0.0,0.0181731,0.0515593,-9999,-9999
20110326,20110401,-1.401,1.0,340.218,238.382,1.0,227.36,1.0,2.462,1.0,99.031,1.0,0.094,0.0,2.24,1.0,0.513685799454861,1.0,117.77563309027778,1.0,444.209615625,1.0,51.974634236111115,1.0,38.8537575,1.0,300.78441024305556,1.0,398.789,1.0,0.461,0.544,1.301,1.612,2.632,1.0,1.0,1.0,1.0,1.0,16.319,21.122,18.009,21.288,12.712,13.946,1.0,1.0,1.0,1.0,1.0,1.0,-1.60674,1.0,12.9517,1.0,14.0173,0.570677,100.918,1.0,109.221,2.34485,1.63738,1.0,0.0409462,1.62474,1.63738,1.64928,1.0,1.0,1.0,1.58782,1.5424,1.58782,1.65809,-0.0381097,-0.0895868,-0.0653501,0.0099571,1.68328,1.6618,1.70405,1.73214,0.0,0.0,0.0,0.000359942,-9999,-9999
20110402,20110408,4.321,1.0,361.302,183.749,1.0,270.128,1.0,3.353,1.0,98.28,1.0,1.723,0.0,2.413,0.979167,0.6302578646003955,0.9756944444444445,101.24899381944446,1.0,367.2415813194445,1.0,37.39210972222222,1.0,27.112278402777775,1.0,327.8428472569445,1.0,402.264,1.0,0.496,0.521,1.219,1.444,2.477,1.0,1.0,1.0,1.0,1.0,20.041,25.804,21.859,24.991,14.862,15.39,1.0,1.0,1.0,1.0,1.0,1.0,-1.22685,1.0,12.5227,1.0,19.3599,0.703326,51.7635,1.0,80.0255,2.14639,1.25075,0.973214,0.0486923,1.20251,1.25265,1.28016,0.97619,0.973214,0.964286,1.41062,1.24759,1.40922,1.41523,0.144809,0.0578667,0.126722,0.149751,1.4908,1.29607,1.33443,1.39573,0.269091,0.222852,0.234504,0.240434,-9999,-9999
20110409,20110415,7.591,0.943452,381.415,229.788,0.925595,283.642,0.919643,4.053,0.931548,98.995,0.767857,0.918,0.0,2.826,0.979167,0.6007848807847085,0.9791666666666666,121.91086747961957,0.6597222222222222,401.3426807608696,0.6597222222222222,27.258856440217393,0.6597222222222222,24.076256469655796,0.6597222222222222,354.5777327038044,0.6597222222222222,402.937,0.994048,4.14,4.2,3.543,2.314,2.578,0.931548,0.931548,0.931548,0.931548,0.931548,18.928,24.342,20.274,24.29,15.335,29.343,0.931548,0.931548,0.931548,0.931548,0.931548,0.931548,4.84269,0.931548,6.50347,0.997024,9.62224,0.677939,82.2659,0.997024,121.717,2.52756,0.503679,0.928571,0.0511537,0.27496,0.501305,0.534709,0.934524,0.928571,0.928571,1.01937,0.617487,0.99927,1.01302,0.497105,0.391032,0.456206,0.498539,1.34394,0.818469,0.916684,0.97453,1.15801,0.656287,0.716599,0.77507,-9999,-9999
20110416,20110422,3.182,0.988095,400.32,144.085,0.991071,294.158,0.988095,1.93,0.988095,98.749,0.943452,4.908,0.0,3.073,0.892857,0.7880326768850168,0.8020833333333334,84.44455674969807,0.9930555555555555,273.5602270923913,0.9930555555555555,12.290488396739129,0.9930555555555555,14.089971631944445,0.9930555555555555,327.63171419535024,0.9930555555555555,401.728,1.0,4.002,4.199,4.311,3.554,3.526,0.988095,0.988095,0.988095,0.988095,0.988095,16.934,21.737,17.364,21.773,13.728,36.889,0.988095,0.988095,0.988095,0.988095,0.988095,0.988095,0.36074,0.988095,22.0209,1.0,27.3674,0.943429,51.8375,1.0,64.4233,2.38056,1.24346,0.985119,0.0567828,1.23619,1.24334,1.25619,0.985119,0.985119,0.985119,1.94638,1.94586,1.95318,2.02877,0.707254,0.704653,0.715881,0.773785,2.02538,1.70444,1.73496,1.82714,0.806677,0.65921,0.677828,0.720002,-9999,-9999
20110423,20110429,9.442,1.0,417.805,144.249,1.0,322.118,1.0,2.431,1.0,98.269,1.0,6.196,0.0,2.615,0.928571,0.6176704884996584,0.9201388888888888,84.18560336805557,1.0,289.63034815972225,1.0,12.651988923611112,1.0,13.754410694444445,1.0,363.6194443402778,1.0,405.57,1.0,8.694,7.957,7.771,5.306,4.217,1.0,1.0,1.0,1.0,1.0,17.038,21.553,17.45,21.986,13.978,37.574,1.0,1.0,1.0,1.0,1.0,1.0,5.04507,1.0,24.3935,0.994048,27.9337,0.975024,49.0411,1.0,56.1584,2.38784,1.78392,0.979167,0.0658306,1.76066,1.78359,1.86989,0.970238,0.979167,0.979167,3.44162,3.44162,3.51623,3.57203,1.68772,1.69405,1.73023,1.76744,3.30838,2.56889,2.72436,3.29591,1.59581,1.34399,1.42334,1.62105,-9999,-9999
20110430,20110506,9.293,1.0,433.685,195.227,1.0,306.147,1.0,4.368,1.0,99.248,1.0,1.998,0.0,2.606,0.970238,0.6368917574886774,0.9652777777777778,130.8801770486111,1.0,427.8039578819444,1.0,19.417839375,1.0,22.8133809375,1.0,359.69257013888887,1.0,399.5,1.0,8.974,8.571,8.959,6.926,5.657,1.0,1.0,1.0,1.0,1.0,15.132,19.039,15.583,20.028,13.486,38.211,1.0,1.0,1.0,1.0,1.0,1.0,2.48895,1.0,38.6101,1.0,37.4099,1.28895,82.6065,1.0,80.0387,2.86066,2.02978,0.979167,0.0873102,2.0045,2.01203,2.03732,0.970238,0.979167,0.979167,4.73796,4.14199,4.73041,5.07436,2.68371,2.13605,2.69863,3.0237,3.29743,2.67097,2.8344,3.29598,1.9055,1.63398,1.72086,1.91477,-9999,-9999
20110507,20110513,13.525,1.0,447.795,253.524,1.0,312.575,1.0,6.704,1.0,98.974,1.0,0.203,0.0,2.111,0.994048,0.45715073442089366,0.9930555555555555,165.25527416666668,1.0,552.6865170486111,1.0,25.459041284722222,1.0,29.21769847222222,1.0,379.48836774305556,1.0,404.373,1.0,11.929,11.165,10.966,8.029,6.489,1.0,1.0,1.0,1.0,1.0,14.103,17.892,14.753,19.112,12.628,36.808,1.0,1.0,1.0,1.0,1.0,1.0,5.81106,1.0,37.9707,1.0,39.6645,1.28178,104.867,1.0,109.545,2.95487,2.60041,0.973214,0.103137,2.45323,2.67145,2.82931,0.979167,0.973214,0.96131,8.07759,7.28572,8.06587,8.10552,5.2361,4.83249,5.2361,5.40614,3.65796,2.84308,3.3944,3.68861,2.20818,1.8521,2.08303,2.29138,-9999,-9999
20110514,20110520,12.924,1.0,459.989,130.298,1.0,358.669,1.0,2.555,1.0,98.698,1.0,7.295,0.0,2.241,0.803571,0.5717971719490078,0.7326388888888888,80.47055513888887,1.0,239.71457829861114,1.0,9.61733732638889,1.0,11.976737847222223,1.0,377.4346865625,1.0,398.541,1.0,13.353,12.313,12.843,9.984,7.894,1.0,1.0,1.0,1.0,1.0,16.925,21.21,17.009,21.477,14.472,39.311,1.0,1.0,1.0,1.0,1.0,1.0,3.56301,1.0,41.1658,0.994048,49.0259,1.44902,35.4153,0.994048,42.1775,1.92693,3.1093,0.994048,0.134696,3.0594,3.19118,3.26977,0.988095,0.982143,0.994048,7.73508,7.47341,7.73059,7.84115,4.71998,4.43123,4.5348,4.61695,6.83814,5.22582,6.16222,6.59117,3.20638,2.55473,3.15984,3.3631,-9999,-9999
20110521,20110527,15.05,1.0,470.14,161.718,1.0,359.333,1.0,3.084,1.0,98.515,1.0,6.583,0.0,2.124,0.842262,0.5143096409809521,0.8888888888888888,119.24613920138889,1.0,374.9646893402778,1.0,14.889738888888887,1.0,24.013634027777773,1.0,392.57350673611114,1.0,403.959,1.0,15.649,14.294,15.255,11.83,9.206,1.0,1.0,1.0,1.0,1.0,16.095,20.152,16.352,20.672,13.579,38.946,1.0,1.0,1.0,1.0,1.0,1.0,2.66803,1.0,43.4688,0.994048,50.764,1.34306,48.1129,1.0,56.1875,1.85519,3.44714,0.988095,0.195535,3.06131,3.17107,3.34838,0.964286,0.997024,0.934524,8.65547,7.77777,8.13792,8.41916,5.36143,4.74648,5.06667,5.16244,10.2288,4.47169,6.15703,8.85386,6.64113,4.53284,5.1174,6.52771,-9999,-9999
20110528,20110603,18.969,0.949405,478.138,275.59,0.952381,348.484,0.949405,8.041,0.949405,99.14,0.916667,0.357,0.0,2.529,0.991071,0.6765204752949878,0.9930555555555557,167.10758457742315,0.9965277777777778,545.2417030134455,0.9965277777777778,17.28130572030142,0.9965277777777778,40.58538737293144,0.9965277777777778,412.6759625842199,0.9965277777777778,398.011,0.997024,17.684,15.733,16.601,12.782,10.156,0.949405,0.949405,0.949405,0.949405,0.949405,12.944,16.553,14.126,18.855,13.275,38.523,0.949405,0.949405,0.949405,0.949405,0.949405,0.949405,5.6422,0.949405,82.7528,0.997024,82.7916,1.8185,82.393,0.994048,82.4317,2.23873,0.929705,0.952381,0.228979,0.493216,0.957664,1.45097,0.964286,0.946429,0.919643,12.7845,11.7397,12.6794,12.8037,11.7852,11.0631,11.2464,11.6623,8.87761,7.54641,8.42199,9.48256,9.04104,8.69584,9.04015,9.62853,-9999,-9999
20110604,20110610,18.027,0.889881,483.894,255.934,0.89881,355.58,0.889881,6.525,0.889881,98.903,0.800595,0.091,0.0,2.029,0.83631,0.4456321018723587,0.7361111111111112,177.65894620456558,0.6631944444444444,566.8131392652925,0.6631944444444444,15.8960897706117,0.6631944444444444,42.24651724623227,0.6631944444444444,409.37205890846633,0.6631944444444444,401.124,0.940476,17.496,15.572,16.937,13.709,11.044,0.886905,0.886905,0.886905,0.886905,0.886905,13.915,18.058,15.093,19.515,12.443,36.269,0.886905,0.886905,0.886905,0.886905,0.886905,0.886905,3.42171,0.886905,89.3317,0.934524,102.164,1.91038,52.9203,0.940476,60.5224,1.84754,0.221312,0.809524,0.261243,-0.14552,0.236122,0.739728,0.857143,0.776786,0.755952,20.2169,15.9881,20.1866,20.5977,19.7692,16.1438,19.6401,19.8992,8.12643,8.18252,11.599,13.9836,10.9862,12.0387,13.7765,14.7792,-9999,-9999
20110611,20110617,17.112,0.982143,487.343,245.978,0.985119,346.48,0.982143,6.316,0.982143,98.758,0.949405,0.313,0.0,1.959,0.997024,0.4863395384553044,0.9965277777777777,158.7988653708629,0.9409722222222222,513.9936180319149,0.9409722222222222,13.814627468602245,0.9409722222222222,41.39890128841608,0.9409722222222222,396.03188254210994,0.9409722222222222,394.658,1.0,17.04,15.164,16.804,13.82,11.615,0.982143,0.982143,0.982143,0.982143,0.982143,10.142,13.526,11.721,16.617,11.503,33.529,0.982143,0.982143,0.982143,0.982143,0.982143,0.982143,2.50035,0.982143,88.5278,1.0,95.4925,1.86876,51.9068,1.0,55.9905,1.80203,0.127163,0.904762,0.2912,-0.282939,0.242063,0.681259,0.946429,0.904762,0.901786,19.5874,17.6241,19.4823,19.8883,19.2103,18.0066,18.9557,19.2174,13.8286,12.4484,14.2309,14.7972,15.9013,14.234,15.1387,15.6675,-9999,-9999
20110618,20110624,19.176,1.0,488.448,219.494,1.0,363.513,1.0,6.917,1.0,98.358,1.0,5.162,0.0,1.895,0.869048,0.3982133292766473,0.8159722222222222,143.87546576388888,1.0,481.69466024305547,1.0,12.694313263888887,1.0,38.37585840277777,1.0,409.2308330902778,1.0,395.234,1.0,18.66,16.526,18.298,14.301,11.865,1.0,1.0,1.0,1.0,1.0,8.177,11.506,8.703,13.367,10.557,28.888,1.0,1.0,1.0,1.0,1.0,1.0,3.4221,1.0,86.3668,1.0,99.4497,1.98793,30.3287,1.0,34.9229,1.61199,-0.936368,0.973214,0.303918,-1.82651,-0.883664,-0.0685101,0.979167,0.970238,0.946429,9.74421,9.52722,9.73286,9.79186,10.4802,9.40363,10.4802,10.9116,10.4781,9.36327,10.2461,10.7244,15.1926,13.71,14.1518,14.5637,-9999,-9999
20110625,20110701,18.245,1.0,487.204,250.251,1.0,351.931,1.0,6.59,1.0,98.795,1.0,2.985,0.0,2.181,0.919643,0.5304907732869195,0.90625,151.04969996527777,1.0,476.50958034722225,1.0,12.154730381944445,1.0,37.37222694444444,1.0,402.4505557986111,1.0,390.842,1.0,18.623,16.451,18.664,14.845,12.365,1.0,1.0,1.0,1.0,1.0,10.584,14.188,11.564,13.14,9.977,23.51,1.0,1.0,1.0,1.0,1.0,1.0,2.18181,1.0,103.378,1.0,108.108,2.36687,45.6145,1.0,47.7014,1.78146,-1.78818,0.970238,0.357288,-2.43102,-1.77281,-1.49377,0.973214,0.973214,0.967262,11.595,11.3862,11.607,12.4484,13.1259,13.2372,13.6229,13.9702,12.8868,12.1427,12.6773,13.0766,15.4992,14.9034,15.4305,15.6279,-9999,-9999
20110702,20110708,22.023,1.0,483.638,273.747,1.0,363.346,1.0,9.841,1.0,98.724,1.0,1.559,0.0,1.863,0.997024,0.39563308168580075,0.9965277777777778,166.76370027777776,1.0,551.6714666666667,1.0,14.117490833333335,1.0,42.05555517361111,1.0,423.8189588194444,1.0,391.379,1.0,21.278,18.027,19.853,15.317,12.706,1.0,1.0,1.0,1.0,1.0,6.499,9.517,7.521,11.265,8.548,18.393,1.0,1.0,1.0,1.0,1.0,1.0,4.65678,1.0,124.541,1.0,129.719,2.89069,34.3257,1.0,35.7529,1.76152,4.1597,0.916667,0.44831,3.09152,3.92042,4.29595,0.776786,0.922619,0.916667,8.24364,8.20601,10.7076,14.546,4.1447,4.12551,8.84095,11.258,16.7374,11.4153,15.6256,16.9162,15.1668,12.3778,14.6842,15.6287,-9999,-9999
20110709,20110715,22.481,1.0,477.807,285.032,1.0,357.498,1.0,10.862,1.0,98.842,1.0,0.461,0.0,2.073,0.994048,0.4808802115502717,0.9930555555555555,165.12122736111112,1.0,564.7653215624999,1.0,14.7448915625,1.0,43.23328385416667,1.0,428.14347204861116,1.0,386.831,1.0,23.092,18.876,20.746,16.108,13.264,1.0,1.0,1.0,1.0,1.0,5.53,8.714,6.811,10.261,6.623,14.832,1.0,1.0,1.0,1.0,1.0,1.0,3.64755,1.0,119.526,1.0,128.627,3.03725,35.2006,1.0,37.8809,2.01628,6.26229,0.949405,0.499979,4.43147,5.22489,5.90524,0.872024,0.922619,0.96131,13.1066,12.1886,13.1066,14.2444,7.1305,6.48895,7.68045,9.5907,21.5083,16.0584,18.3749,20.6326,17.8048,15.2215,16.8054,17.7292,-9999,-9999
20110716,20110722,26.197,1.0,469.798,251.667,1.0,394.406,1.0,12.544,1.0,98.664,1.0,0.168,0.0,1.908,0.982143,0.4746073380074405,0.9791666666666666,175.0179785763889,1.0,571.5736026041667,1.0,15.272836770833335,1.0,41.89303520833334,1.0,451.46166684027776,1.0,386.864,0.991071,25.681,20.719,22.116,16.989,13.699,1.0,1.0,1.0,1.0,1.0,5.053,8.345,6.576,9.903,5.505,12.489,1.0,1.0,1.0,1.0,1.0,1.0,5.57649,1.0,89.939,0.991071,117.056,2.54073,25.8261,1.0,33.6129,1.80206,4.04078,0.83631,0.48266,2.04868,3.84487,4.49869,0.907738,0.833333,0.738095,10.5091,9.89801,10.5097,11.518,6.5123,5.52587,6.31749,9.20179,16.2071,11.3673,13.4105,15.3355,14.1665,11.2363,12.8845,13.8629,-9999,-9999
20110723,20110729,22.674,0.967262,459.719,227.744,0.970238,386.86,0.967262,7.368,0.967262,98.658,0.931548,3.639,0.0,1.706,0.877976,0.38942318123086994,0.8993055555555557,155.2035114823718,0.9201388888888888,478.0493069151778,0.9201388888888888,12.476176549031642,0.9201388888888888,34.95911302282233,0.9201388888888888,429.5053890280051,0.9201388888888888,385.993,0.985119,24.813,20.236,22.332,19.473,14.497,0.964286,0.964286,0.964286,0.964286,0.964286,9.638,14.446,12.38,16.227,7.673,11.365,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,3.2341,0.964286,91.2396,0.982143,115.473,2.52186,25.562,0.997024,32.3512,1.72921,6.04173,0.645833,0.503447,3.01002,5.91775,6.59566,0.794643,0.639881,0.604167,15.6387,10.1805,15.0254,15.6636,7.5054,3.62859,9.23567,11.3326,12.7808,10.9369,15.5169,18.1137,14.1122,10.2081,11.5907,13.6937,-9999,-9999
20110730,20110805,22.448,0.964286,447.694,258.459,0.958333,368.26,0.964286,8.455,0.964286,98.759,0.928571,2.183,0.0,1.622,0.821429,0.326988483435,0.7708333333333334,160.09101901566194,0.9166666666666666,506.1962359972518,0.9166666666666666,13.711553777570922,0.9166666666666666,37.52726424997045,0.9166666666666666,425.5432661295804,0.9166666666666666,390.444,1.0,24.056,20.034,22.313,20.311,15.222,0.964286,0.964286,0.964286,0.964286,0.964286,12.257,16.799,14.808,19.465,12.287,11.457,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,2.46204,0.964286,116.149,0.955357,137.307,3.02719,22.4609,0.955357,26.5523,1.57891,3.043,0.83631,0.529811,2.31994,3.043,6.07754,0.860119,0.83631,0.479167,27.4419,14.8817,18.1296,27.4429,22.8202,8.83214,17.2157,24.6947,8.13332,7.06082,12.672,18.2872,9.48347,9.31928,10.6129,12.7909,-9999,-9999
20110806,20110812,20.719,1.0,433.865,216.253,1.0,364.582,1.0,6.259,1.0,98.173,1.0,2.215,0.0,1.884,0.985119,0.4186370830934209,0.9826388888888888,128.08149163194446,1.0,427.21554413194445,1.0,11.557007881944443,1.0,32.792353159722225,1.0,416.88500062500003,1.0,388.239,1.0,23.021,19.386,21.864,20.409,15.774,1.0,1.0,1.0,1.0,1.0,9.295,12.889,11.782,16.505,11.085,11.437,1.0,1.0,1.0,1.0,1.0,1.0,1.31722,1.0,88.1267,1.0,113.12,3.22578,11.6335,0.994048,14.9329,1.44855,5.63824,0.889881,0.550375,5.09538,6.08358,6.50418,0.892857,0.842262,0.77381,27.2433,17.0613,18.7865,25.922,20.5724,12.1547,13.6026,19.8366,13.4037,10.2496,12.6962,14.5448,8.90415,8.11457,9.4938,10.3585,-9999,-9999
20110813,20110819,21.064,1.0,418.384,229.614,1.0,362.792,1.0,7.237,1.0,98.763,1.0,1.233,0.0,1.911,0.997024,0.37471515958473695,0.9965277777777778,132.16242072916668,1.0,442.1791310069444,1.0,12.439121006944445,1.0,34.359077881944444,1.0,417.7797213888889,1.0,382.791,1.0,22.44,18.951,21.357,19.582,15.633,1.0,1.0,1.0,1.0,1.0,9.212,12.882,10.884,14.445,9.287,11.037,1.0,1.0,1.0,1.0,1.0,1.0,2.17837,1.0,34.4132,1.0,45.8183,3.66133,13.743,1.0,18.2977,1.47842,1.03034,0.904762,0.337385,0.740734,1.16152,3.83877,0.952381,0.904762,0.598214,6.83051,5.75097,6.67989,8.3324,5.48775,5.06811,5.47737,6.0893,7.58933,7.06049,8.45421,10.6389,7.68695,6.79431,7.68695,8.26315,-9999,-9999
20110820,20110826,19.519,0.97619,401.413,168.284,0.979167,371.247,0.97619,5.239,0.97619,98.575,0.9375,4.121,0.0,2.003,0.967262,0.4399963424224731,0.9618055555555557,106.9321513651427,0.9270833333333334,349.0962048632218,0.9270833333333334,9.625759448349376,0.9270833333333334,26.780036497910334,0.9270833333333334,411.4723525733493,0.9270833333333334,387.918,1.0,21.915,18.478,21.013,18.829,15.527,0.943452,0.943452,0.943452,0.943452,0.943452,9.811,13.427,11.509,15.522,8.118,10.664,0.943452,0.943452,0.943452,0.943452,0.943452,0.943452,1.47232,0.943452,70.5396,1.0,106.154,2.79829,-3.61754,1.0,-5.44397,1.33266,2.33688,0.96131,0.348621,2.07329,2.44198,4.18844,0.973214,0.973214,0.860119,10.4539,10.3376,11.0941,11.5782,6.71557,6.71968,8.36687,8.85752,8.24229,7.20329,9.05881,13.8752,9.96045,7.18072,8.32313,9.96045,-9999,-9999
20110827,20110902,20.309,1.0,383.13,192.358,1.0,360.247,1.0,6.298,1.0,98.882,1.0,1.401,0.0,2.053,0.997024,0.38428806376736113,1.0,107.90154100694444,1.0,397.6908779166667,1.0,11.525740833333332,1.0,30.856555312500003,1.0,410.75229163194444,1.0,394.589,0.997024,21.773,18.285,20.794,18.261,15.447,1.0,1.0,1.0,1.0,1.0,7.818,11.128,9.66,13.711,7.314,10.296,1.0,1.0,1.0,1.0,1.0,1.0,1.96156,1.0,74.5151,0.994048,100.969,2.10328,3.63184,1.0,4.92118,1.31318,2.05001,0.901786,0.388709,1.60018,2.39959,3.86428,0.925595,0.895833,0.794643,21.6413,16.6117,18.6333,21.5249,17.293,12.7838,14.3789,19.2509,9.8941,12.4273,18.329,21.086,16.3329,12.5604,13.3573,14.7054,-9999,-9999
20110903,20110909,17.434,1.0,363.724,145.071,1.0,365.394,1.0,3.758,1.0,98.959,1.0,2.537,0.0,1.664,0.97619,0.3783333785229684,0.9722222222222223,79.98105079861111,1.0,260.91647916666665,1.0,7.423449201388888,1.0,19.484964236111107,1.0,399.2698615277777,1.0,385.303,0.994048,20.724,17.654,20.505,18.101,15.532,1.0,1.0,1.0,1.0,1.0,11.288,15.354,12.987,15.005,6.969,10.084,1.0,1.0,1.0,1.0,1.0,1.0,-1.01377,1.0,51.6628,0.994048,74.7836,1.5717,9.92255,1.0,14.3632,1.23574,2.05576,0.89881,0.363067,1.3752,2.38994,3.75167,0.916667,0.91369,0.857143,14.3527,13.675,14.0725,14.5836,11.6671,10.7889,11.2798,11.9374,13.0511,8.03186,11.167,11.929,10.7182,8.92357,9.70598,10.41,-9999,-9999
20110910,20110916,15.614,1.0,343.406,189.953,1.0,329.546,1.0,5.797,1.0,99.043,1.0,0.563,0.0,2.122,0.943452,0.46921676877504437,0.9965277777777778,97.6887871875,1.0,373.9713137152778,1.0,11.673607430555556,1.0,30.11637690972222,1.0,394.7735428125,1.0,388.961,1.0,18.499,15.849,19.08,17.081,15.075,1.0,1.0,1.0,1.0,1.0,7.645,11.071,9.826,13.623,6.635,9.809,1.0,1.0,1.0,1.0,1.0,1.0,-2.0366,1.0,81.6482,1.0,95.4758,2.01602,5.68531,1.0,6.64815,1.52358,1.20954,0.943452,0.375239,0.886561,1.38442,2.14756,0.97619,0.952381,0.919643,11.8981,10.2244,11.3998,12.0504,9.86946,9.26793,9.70762,10.0379,9.59462,7.16082,7.78237,8.37308,9.2147,8.47193,9.31063,10.2515,-9999,-9999
20110917,20110923,14.106,1.0,322.406,137.239,1.0,335.792,1.0,3.29,1.0,99.42,1.0,6.919,0.0,2.069,0.821429,0.3649203965043945,0.8958333333333334,80.28321208333334,1.0,309.4293568055555,1.0,9.95810111111111,1.0,25.54504375,1.0,379.71027725694444,1.0,397.088,1.0,15.845,13.263,16.522,14.193,14.076,1.0,1.0,1.0,1.0,1.0,10.006,13.252,10.059,12.179,6.43,9.559,1.0,1.0,1.0,1.0,1.0,1.0,-0.158695,1.0,39.9195,1.0,60.1193,1.6476,6.65402,1.0,10.021,1.30341,2.91238,0.764881,0.190814,2.58135,3.01107,3.65954,0.848214,0.764881,0.758929,7.59896,7.00212,7.46861,8.40326,4.65918,4.33478,4.49121,4.76462,4.40646,4.44983,4.85896,5.59492,5.55,5.43487,5.84685,6.08888,-9999,-9999
