TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200802,-5.703,1.0,211.71,93.181,1.0,255.082,1.0,0.736,1.0,98.79,1.0,3.123,0.0,2.431,0.979167,0.5287308552778668,0.9777298850574713,42.94282265086208,1.0,186.92213495905173,1.0,25.32830768678161,1.0,18.380943591954026,1.0,286.40436781609196,1.0,395.986,0.999282,0.565,0.936,1.136,1.797,2.904,1.0,1.0,1.0,1.0,1.0,14.707,16.056,15.954,15.782,11.754,11.536,1.0,1.0,1.0,1.0,1.0,1.0,-1.97556,1.0,3.1176,0.673851,3.53815,0.127371,31.7134,1.0,35.9914,0.806169,0.757132,0.672414,0.0186013,0.763219,0.767041,0.794423,0.673132,0.670259,0.674569,0.464133,0.487415,0.497585,0.525055,-0.296664,-0.315209,-0.277928,-0.244953,1.05701,1.05885,1.09426,1.11867,0.00323197,0.0,0.00303114,0.00323642,-9999,-9999
200803,-2.402,1.0,302.496,165.41,0.998656,252.112,1.0,1.458,1.0,99.156,1.0,3.168,0.0,2.787,0.967742,0.6352016162619668,0.9670698924731184,86.15846773521505,1.0,327.98197261424735,1.0,44.02651825940861,1.0,30.4344561827957,1.0,300.5741330645161,1.0,395.619,0.997312,0.676,1.033,1.184,1.745,2.719,1.0,1.0,1.0,1.0,1.0,15.21,16.48,16.167,16.004,12.202,11.852,1.0,1.0,1.0,1.0,1.0,1.0,-1.73399,1.0,4.00767,0.99664,4.85019,0.171365,68.0754,1.0,82.3866,1.03622,0.527314,0.985215,0.015442,0.522148,0.526014,0.528783,0.978495,0.989247,0.979167,0.441652,0.380584,0.419181,0.452436,-0.0924871,-0.133316,-0.113204,-0.0772774,0.595869,0.598468,0.620585,0.669656,0.0852185,0.0379886,0.0500119,0.0803078,-9999,-9999
200804,9.267,1.0,392.748,224.503,1.0,288.065,1.0,5.844,1.0,99.107,0.990278,2.078,0.0,2.602,0.96875,0.5558444159144352,0.9666666666666668,126.79748575271739,0.9902777777777777,447.3566546941632,0.9902777777777777,33.51643854694253,0.9902777777777777,29.36266161152428,0.9902777777777777,356.3287999300788,0.9902777777777777,396.411,0.997222,5.471,5.438,4.8,3.818,3.432,1.0,1.0,1.0,1.0,1.0,17.051,18.086,17.499,17.401,15.036,23.763,1.0,1.0,1.0,1.0,1.0,1.0,2.62473,1.0,17.2877,0.994444,22.681,0.38221,76.8282,0.999306,100.796,1.092,0.875382,0.98125,0.0436531,0.875039,0.901288,1.06784,0.984722,0.984722,0.899306,1.99865,1.62001,1.6807,2.05775,0.974163,0.755638,0.796022,0.974163,1.66616,1.64353,1.77708,1.95769,1.15973,0.961219,1.04795,1.1241,-9999,-9999
200805,11.191,0.985887,458.406,227.441,0.986559,308.843,0.985887,4.979,0.985887,98.494,0.978495,3.295,0.0,2.574,0.971102,0.6205382762251834,0.9711021505376344,136.0530818266844,0.9670698924731184,468.7996818519503,0.9670698924731184,20.09501831323877,0.9670698924731184,30.182652013593383,0.9670698924731184,369.14417390661947,0.9670698924731184,387.964,0.995968,10.573,10.702,9.663,8.4,7.34,0.985887,0.985887,0.985887,0.985887,0.985887,13.704,14.47,14.436,14.338,12.95,25.285,0.985887,0.985887,0.985887,0.985887,0.985887,0.985887,2.90128,0.985887,40.1304,0.991935,41.607,0.483972,90.0311,0.993952,93.3439,1.11565,1.34233,0.987231,0.0704781,1.04463,1.35626,1.4087,0.993952,0.984543,0.987231,6.02231,5.40081,6.18835,6.55126,4.70822,4.35618,4.87047,5.16619,3.01568,2.73505,2.99888,3.15402,3.00009,3.0047,3.12371,3.17642,-9999,-9999
200806,18.9,0.91875,486.31,218.915,0.921528,362.667,0.91875,6.25,0.91875,98.602,0.894444,4.114,0.0,2.116,0.984722,0.4750491798693161,0.9847222222222223,135.5642330034429,0.8840277777777777,469.35840078569095,0.8840277777777777,13.156894442767042,0.8840277777777777,35.35657995205485,0.8840277777777777,406.5082271471562,0.8840277777777777,383.605,1.0,17.409,18.215,15.77,13.241,10.912,0.91875,0.91875,0.91875,0.91875,0.91875,13.111,13.934,14.086,13.662,10.963,17.897,0.91875,0.91875,0.91875,0.91875,0.91875,0.91875,4.41731,0.91875,67.1914,0.999306,91.4372,1.02201,33.9925,1.0,46.2585,0.802726,-1.51588,0.9625,0.134174,-2.2837,-1.50324,-1.127,0.980556,0.952083,0.882639,8.1381,6.39671,6.94343,8.23267,7.76445,8.45456,8.80499,9.26414,6.50576,5.91429,6.33277,7.03993,8.90489,8.77258,8.9574,9.26948,-9999,-9999
200807,20.92,0.969086,470.674,245.946,0.971102,364.151,0.969086,7.505,0.969086,98.698,0.946909,3.723,0.0,2.061,0.952957,0.4335012758067068,0.9502688172043011,150.13970223024316,0.9025537634408601,515.5947546946238,0.9025537634408601,13.991823104894882,0.9025537634408601,38.66259345792173,0.9025537634408601,418.6992782738095,0.9025537634408601,382.537,1.0,20.118,21.564,18.217,15.828,13.607,0.969086,0.969086,0.969086,0.969086,0.969086,11.069,12.035,12.265,11.851,9.701,11.898,0.969086,0.969086,0.969086,0.969086,0.969086,0.969086,3.20729,0.969086,83.0427,1.0,115.066,1.22475,25.8087,1.0,35.7612,0.765663,-0.187352,0.971774,0.149487,-1.40609,-0.187352,0.425312,0.981183,0.971774,0.939516,9.13498,8.16948,8.83189,12.5669,8.6857,9.13503,9.70613,11.5573,6.83368,7.3092,8.72445,11.4636,9.3848,9.38453,9.99119,10.7856,-9999,-9999
200808,19.032,0.983199,414.912,239.134,0.985215,344.685,0.983199,6.227,0.983199,98.904,0.956989,2.369,0.0,2.044,0.981855,0.41352648053054786,0.9818548387096774,145.81457123478654,0.956989247311828,513.6762743995117,0.956989247311828,15.452303357364555,0.956989247311828,39.43057429312763,0.956989247311828,406.66052232351564,0.956989247311828,381.533,1.0,20.944,20.472,17.788,16.209,14.808,0.915323,0.975806,0.975806,0.975806,0.975806,9.671,13.329,11.927,14.927,10.152,12.459,0.975806,0.975806,0.975806,0.975806,0.975806,0.975806,1.23655,0.975806,75.8494,1.0,101.73,1.07808,24.8683,1.0,33.3536,0.789672,1.02027,0.909274,0.14128,-0.0301279,1.59981,2.71345,0.965726,0.906586,0.879032,12.2352,9.56679,11.272,12.5791,10.8797,9.34913,10.1074,10.695,7.18703,7.21095,10.3371,12.1659,9.55103,8.99575,10.2642,10.9503,-9999,-9999
200809,15.932,0.980556,332.576,157.196,0.843056,344.21,0.838889,4.172,0.838889,99.351,0.798611,3.479,0.0,1.886,0.922222,0.3617485625208224,0.9048611111111111,82.09169642625375,0.7631944444444444,299.02542029004786,0.7631944444444444,9.879036329892354,0.7631944444444444,23.564102598831745,0.7631944444444444,391.56888141942085,0.7631944444444444,394.445,1.0,17.143,18.93,16.255,14.711,13.98,0.980556,0.980556,0.980556,0.980556,0.980556,10.213,14.391,12.276,15.716,9.208,10.621,0.980556,0.980556,0.980556,0.980556,0.980556,0.980556,0.10793,0.980556,19.8182,0.989583,26.5803,0.614981,7.57307,0.995139,10.1571,0.609389,-0.255673,0.832639,0.141843,-0.53735,-0.32991,-0.234747,0.7625,0.789583,0.645139,3.5478,2.87909,3.68474,3.89179,3.46866,3.40233,4.1457,4.27521,9.29305,4.84866,8.04718,8.82783,8.47117,5.5534,6.21878,7.71233,-9999,-9999
200810,8.654,0.993952,240.743,116.285,0.994624,301.577,0.993952,3.362,0.993952,99.412,0.966398,1.666,0.0,2.377,0.932124,0.5056126877226662,0.9321236559139785,48.59672837568579,0.9663978494623655,211.6626103789104,0.9663978494623655,13.148660847527058,0.9663978494623655,19.320134871826916,0.9663978494623655,351.5920720646405,0.9663978494623655,395.715,0.998656,9.824,11.585,10.894,10.784,11.5,0.99328,0.99328,0.99328,0.99328,0.99328,13.71,17.604,14.963,19.706,11.356,11.092,0.99328,0.99328,0.99328,0.99328,0.99328,0.99328,-2.79622,0.99328,4.65232,0.997984,6.60205,0.308481,6.08702,0.998656,8.63802,0.755991,0.121892,0.971774,0.0365099,0.0722211,0.108659,0.126426,0.956317,0.985887,0.854839,0.908767,0.683533,0.937597,1.09212,0.828748,0.653999,0.828748,0.945361,2.16104,1.17108,1.63756,1.8943,0.743788,0.811132,0.933804,1.04671,-9999,-9999
200811,2.475,0.995833,164.661,64.047,0.952778,295.813,0.965278,1.436,0.965278,98.878,0.934722,3.651,0.0,2.248,0.897222,0.44582103102816245,0.8965277777777777,30.99008926122577,0.9187500000000001,106.66845348681228,0.9187500000000001,13.830537204202159,0.9187500000000001,11.368554404761905,0.9187500000000001,319.152569340236,0.9187500000000001,397.874,1.0,5.184,5.988,6.247,6.908,8.259,0.996528,0.996528,0.996528,0.996528,0.996528,15.707,19.748,16.493,21.715,12.637,12.327,0.996528,0.996528,0.996528,0.996528,0.996528,0.996528,-3.09535,0.996528,2.61859,0.999306,3.67045,0.156366,-0.292565,1.0,-0.410086,0.639306,0.945976,0.952778,0.0298503,0.846923,0.950212,1.03169,0.975694,0.95,0.909028,1.30536,1.18008,1.20846,1.27645,0.220241,0.23617,0.253119,0.32905,1.48784,1.1057,1.24037,1.37357,0.314952,0.314238,0.386653,0.43438,-9999,-9999
200812,-4.075,1.0,129.904,45.006,0.842742,272.887,0.84207,0.809,0.84207,98.93,0.824597,3.519,0.0,2.91,0.90457,0.6749943399917093,0.8716397849462366,16.08868008333333,0.8064516129032258,91.46337214166665,0.8064516129032258,13.311824733333333,0.8064516129032258,10.286383808333333,0.8064516129032258,287.67003332499996,0.8064516129032258,395.09,1.0,1.736,2.212,2.631,3.575,5.247,1.0,1.0,1.0,1.0,1.0,14.722,18.834,15.623,20.888,12.336,13.496,1.0,1.0,1.0,1.0,1.0,1.0,-2.95585,1.0,2.12711,0.989919,2.93038,0.13038,-1.35178,0.992608,-1.86225,0.628674,1.10701,0.975134,0.0203922,1.05016,1.10827,1.16107,0.979167,0.973118,0.939516,1.09751,0.970748,1.01957,1.04588,-0.0416394,-0.142744,-0.101762,-0.0320698,1.28629,1.27676,1.28912,1.36666,0.0220378,0.0217931,0.0232112,0.0260873,-9999,-9999
200901,-8.986,1.0,147.394,64.728,0.995968,245.709,1.0,0.612,1.0,98.799,0.998656,1.835,0.0,2.222,0.984543,0.47085387282237595,0.9831989247311829,25.482494243513322,0.9986559139784947,126.56855066269283,0.9986559139784947,19.360943607702197,0.9986559139784947,14.159349817964005,0.9986559139784947,271.1027719568139,0.9986559139784947,395.774,1.0,1.05,1.528,1.821,2.592,3.937,1.0,1.0,1.0,1.0,1.0,14.178,18.043,14.964,19.989,11.654,13.696,1.0,1.0,1.0,1.0,1.0,1.0,-2.27506,1.0,3.08034,1.0,4.24925,0.111726,11.8244,0.998656,16.3115,0.751643,0.980442,0.975806,0.0185521,0.970894,0.989877,1.04926,0.981855,0.981855,0.961694,0.827239,0.771698,0.824574,0.857122,-0.166668,-0.196229,-0.176035,-0.168106,0.80467,0.829955,0.862641,0.892353,0.00016667,0.0,0.001427,0.00653267,-9999,-9999
200902,-4.014,1.0,210.269,110.591,0.991815,250.381,1.0,1.033,1.0,98.996,0.999256,2.174,0.0,2.638,0.904762,0.5672917987350394,0.8675595238095238,48.55260593053443,0.9992559523809524,214.62224060568647,0.9992559523809524,28.200673864298377,0.9992559523809524,21.267705591280393,0.9992559523809524,291.76220795038626,0.9992559523809524,393.314,1.0,0.739,1.2,1.433,2.114,3.272,1.0,1.0,1.0,1.0,1.0,15.092,19.087,15.784,20.959,12.264,14.23,1.0,1.0,1.0,1.0,1.0,1.0,-1.95086,1.0,5.05058,1.0,6.96716,0.145023,31.521,0.999256,43.4824,0.783728,1.11341,0.988095,0.0182785,1.07857,1.12941,1.15311,0.990327,0.987351,0.957589,0.917771,0.88655,0.920122,0.939319,-0.216141,-0.221288,-0.194594,-0.181706,1.07125,1.1014,1.16658,1.1938,0.000918536,0.0,0.0,0.000918536,-9999,-9999
200903,0.269,1.0,299.357,162.857,1.0,255.624,1.0,2.244,1.0,99.469,1.0,1.752,0.0,2.579,0.928763,0.5680693575160146,0.8998655913978495,81.22806274865592,1.0,305.1613089314516,1.0,34.610216955645164,1.0,26.565301451612907,1.0,310.026948655914,1.0,395.168,0.998656,0.611,1.028,1.173,1.69,2.722,1.0,1.0,1.0,1.0,1.0,18.253,22.543,18.246,23.733,13.97,18.423,1.0,1.0,1.0,1.0,1.0,1.0,-1.54018,1.0,8.13507,0.999328,11.4805,0.214724,50.5021,0.999328,71.2704,0.918927,1.10405,0.965054,0.018415,1.0641,1.11069,1.13249,0.979167,0.919355,0.94422,1.20709,1.0923,1.19853,1.24057,0.0773174,0.0303349,0.0775509,0.119086,1.10498,1.12741,1.15746,1.20847,0.118844,0.0889177,0.10705,0.127706,-9999,-9999
200904,6.889,0.966667,390.081,191.608,0.715972,286.399,0.708333,4.12,0.708333,98.846,0.648611,3.912,0.0,2.864,0.803472,0.6620087501087433,0.7701388888888888,120.73092751799535,0.5909722222222221,420.3181264827127,0.5909722222222221,24.138736769380024,0.5909722222222221,25.817191802107395,0.5909722222222221,347.0770147054277,0.5909722222222221,393.729,0.984722,5.658,5.749,5.192,4.207,3.882,0.966667,0.966667,0.966667,0.966667,0.966667,17.509,21.081,17.252,22.64,17.666,27.401,0.966667,0.966667,0.966667,0.966667,0.966667,0.966667,2.43079,0.966667,26.9373,0.903472,32.0771,0.464963,63.0872,0.906944,75.1245,1.06535,1.53393,0.864583,0.0286227,1.44271,1.556,1.57993,0.884722,0.858333,0.852778,2.79367,2.53394,2.75631,2.8948,1.2375,1.09002,1.20031,1.30967,2.10263,1.98758,2.08126,2.14743,0.891635,0.885639,0.902412,0.921899,-9999,-9999
200905,12.708,0.979839,456.8,244.483,0.978495,306.288,0.979839,6.294,0.979839,98.977,0.953629,2.928,0.0,2.457,0.957661,0.5826589767996969,0.9348118279569891,150.01818173975227,0.9455645161290323,514.9991136513296,0.9455645161290323,20.910067119311623,0.9455645161290323,33.13554502884679,0.9455645161290323,372.2115821869885,0.9455645161290323,395.964,0.995968,12.194,12.669,11.46,9.512,8.06,0.979167,0.979167,0.979167,0.979167,0.979167,15.26,18.597,15.546,20.401,14.69,25.476,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,2.78363,0.979167,57.591,0.985215,55.9137,0.899008,90.4333,0.995968,87.7994,1.28221,1.39302,0.963038,0.0525138,1.26988,1.41736,1.58725,0.975134,0.971102,0.954301,6.08151,5.86499,6.08151,6.24184,4.74516,4.48494,4.63766,4.68771,4.55736,4.55984,4.93475,5.17075,4.27152,3.70355,3.96971,4.10751,-9999,-9999
200906,16.386,1.0,486.081,242.895,0.995139,335.775,1.0,5.442,1.0,98.625,0.999306,3.279,0.0,1.824,0.833333,0.41343021963295296,0.7805555555555556,152.1534708875591,0.9993055555555554,510.9487076020981,0.9993055555555554,14.647607126034279,0.9993055555555554,39.15337884426713,0.9993055555555554,387.68416610431444,0.9993055555555554,392.593,1.0,14.928,17.027,14.284,11.896,10.186,1.0,1.0,1.0,1.0,1.0,11.56,15.035,12.739,16.993,11.478,21.094,1.0,1.0,1.0,1.0,1.0,1.0,3.30756,1.0,83.7918,0.979861,90.862,0.879856,54.592,0.980556,59.1983,0.812247,1.01017,0.93125,0.126008,-0.253752,1.01017,1.54509,0.9625,0.93125,0.925,13.8235,11.4922,13.1781,13.8235,12.5017,11.6116,12.1369,12.4969,9.73057,9.7379,10.7869,12.292,10.1407,10.4037,10.7294,11.2561,-9999,-9999
200907,18.132,1.0,471.849,223.536,1.0,347.579,1.0,5.495,1.0,98.688,1.0,3.17,0.0,1.981,0.954301,0.424797063373649,0.9543010752688172,138.59237658602152,1.0,462.6540292540322,1.0,12.866995584677419,1.0,35.83265358198924,1.0,396.1667204301076,1.0,383.095,1.0,17.693,20.897,17.561,14.596,12.543,1.0,1.0,1.0,1.0,1.0,11.608,15.101,12.565,16.215,9.654,12.852,1.0,1.0,1.0,1.0,1.0,1.0,2.51371,1.0,100.071,1.0,108.683,1.05336,25.2405,0.999328,27.4126,0.818206,0.172107,0.917339,0.147295,-0.707366,0.323145,1.48705,0.994624,0.905242,0.872984,11.9869,11.3214,11.9869,12.3195,11.3205,11.1493,11.8732,12.2366,9.4401,8.37565,9.63323,12.9656,9.46745,10.5113,11.1665,12.5146,-9999,-9999
200908,19.645,0.982527,417.23,212.721,0.983199,350.299,0.982527,6.09,0.982527,98.949,0.973118,2.369,0.0,2.112,0.965054,0.43218093103685906,0.9563172043010753,128.80472561377067,0.9670698924731183,441.9087048543144,0.9670698924731183,12.769499673167848,0.9670698924731183,32.76313027083334,0.9670698924731183,402.94256480393034,0.9670698924731183,383.5,1.0,21.144,22.972,20.404,17.14,14.525,0.982527,0.982527,0.982527,0.982527,0.982527,10.003,13.572,11.475,15.48,9.995,11.986,0.982527,0.982527,0.982527,0.982527,0.982527,0.982527,2.01571,0.982527,93.2671,0.991935,103.955,1.00389,17.9133,0.991935,19.9661,0.702266,1.16159,0.971102,0.203818,0.529279,1.14449,1.48982,0.980511,0.972446,0.885753,11.7043,10.1291,11.0851,11.8347,10.2789,8.8242,10.596,11.1461,8.83497,7.40277,8.4228,8.82601,8.82557,8.46311,9.00803,9.44089,-9999,-9999
200909,15.788,1.0,335.545,189.839,0.93125,324.504,0.929167,4.642,0.929167,99.321,0.913889,1.58,0.0,1.923,0.988194,0.3727650487229615,0.9881944444444444,102.88384376690964,0.898611111111111,385.96382084170597,0.898611111111111,12.319373246158394,0.898611111111111,29.086620781947722,0.898611111111111,385.31678640087335,0.898611111111111,386.048,1.0,17.048,19.975,17.808,14.576,13.707,1.0,1.0,1.0,1.0,1.0,7.352,11.032,8.842,11.981,6.671,10.197,1.0,1.0,1.0,1.0,1.0,1.0,0.0122616,1.0,68.3202,0.999306,80.5248,0.86084,18.5253,1.0,21.8346,0.750986,0.283439,0.847222,0.14227,-0.602883,0.194003,0.320017,0.920139,0.840972,0.763194,6.88725,5.62686,6.56984,6.88566,6.61645,6.21866,6.43905,6.66747,5.10162,5.0407,6.48848,8.08782,7.18917,6.08723,6.53883,7.49398,-9999,-9999
200910,7.767,1.0,243.656,85.168,1.0,314.25,1.0,2.123,1.0,98.946,0.997312,2.825,0.0,2.24,0.883737,0.46451508859442425,0.8528225806451613,38.4474125519046,0.9973118279569891,167.62608324081063,0.9973118279569891,7.9019151774860825,0.9973118279569891,12.972783435903303,0.9973118279569891,347.6527917503908,0.9973118279569891,392.445,1.0,8.904,12.328,11.117,9.606,10.49,1.0,1.0,1.0,1.0,1.0,14.665,19.319,16.179,20.653,11.249,10.864,1.0,1.0,1.0,1.0,1.0,1.0,-2.25282,1.0,24.2305,0.999328,36.3678,0.508208,2.70067,0.999328,4.05347,0.758452,3.05437,0.984543,0.0749247,2.71927,3.12179,3.27161,0.989247,0.981855,0.977823,4.46219,4.05634,4.43805,4.54896,1.30037,1.25936,1.31286,1.3363,3.7954,3.4856,3.96031,4.15527,1.19068,1.37676,1.48212,1.54107,-9999,-9999
200911,5.944,1.0,166.614,72.425,1.0,286.951,1.0,2.033,1.0,99.321,1.0,1.035,0.0,2.105,0.932639,0.4109049580523322,0.9048611111111111,18.480780624999998,1.0,138.69280731944443,1.0,7.115379583333333,1.0,8.795970152777777,1.0,331.35851386111113,1.0,397.817,1.0,6.232,8.407,8.314,7.398,8.157,1.0,1.0,1.0,1.0,1.0,14.717,18.989,15.837,20.035,12.398,11.904,1.0,1.0,1.0,1.0,1.0,1.0,-2.55086,1.0,11.1036,1.0,14.4622,0.376859,5.04383,1.0,6.56947,0.609699,2.63938,0.964583,0.0541899,2.13927,2.68696,3.06483,0.979861,0.964583,0.957639,3.64985,2.8038,3.60038,3.82227,0.860062,0.687099,0.845552,0.94261,2.57201,2.44426,2.57817,2.80725,0.799884,0.738607,0.808083,0.873181,-9999,-9999
200912,-2.995,0.998656,130.227,50.737,0.998656,258.98,0.997984,0.906,0.997984,99.002,0.985887,2.82,0.0,2.462,0.893145,0.5421231816362725,0.8581989247311828,11.829685114982677,0.9858870967741935,97.73072394564825,0.9858870967741935,9.843720826796744,0.9858870967741935,8.906434839118216,0.9858870967741935,289.7912472043215,0.9858870967741935,396.267,1.0,1.493,2.575,3.13,3.823,5.419,0.998656,0.998656,0.998656,0.998656,0.998656,14.846,19.668,16.537,20.614,12.66,12.286,0.998656,0.998656,0.998656,0.998656,0.998656,0.998656,-3.96315,0.998656,4.78331,0.999328,6.58964,0.230638,1.46408,0.999328,2.01696,0.579971,1.00595,0.983199,0.0209361,0.920501,1.0275,1.1293,0.988575,0.983199,0.981183,1.08641,0.968229,1.07283,1.14135,0.0343977,0.0238098,0.0360696,0.0463943,0.739392,0.65848,0.73724,0.789907,0.032748,0.0251559,0.0379488,0.0609011,-9999,-9999
201001,-5.931,1.0,147.394,63.809,0.991935,237.187,1.0,0.664,1.0,98.952,1.0,1.281,0.0,2.372,0.844086,0.5360584996897856,0.8219086021505376,26.124757869623657,1.0,120.21984463709677,1.0,16.481931693548386,1.0,12.65363885752688,1.0,262.8668077217742,1.0,396.84,1.0,0.688,1.181,1.559,2.149,3.461,1.0,1.0,1.0,1.0,1.0,14.264,18.751,15.793,19.831,11.739,11.898,1.0,1.0,1.0,1.0,1.0,1.0,-2.74552,1.0,4.17191,0.995968,6.06091,0.140939,15.5741,0.999328,22.6259,0.582197,1.13914,0.981183,0.0173528,1.1132,1.13914,1.14935,0.983871,0.981183,0.971102,1.12124,1.10519,1.12615,1.14778,-0.0163683,-0.0124076,-0.00558519,0.000841593,1.22104,1.17989,1.24672,1.29925,0.0665108,0.0246822,0.0474875,0.0665065,-9999,-9999
201002,-4.347,1.0,210.269,89.482,1.0,238.634,1.0,0.753,1.0,98.612,1.0,1.41,0.0,2.305,0.97619,0.5609395238503138,0.9754464285714286,39.81384633928571,1.0,176.41230311755953,1.0,23.137375059523812,1.0,17.13531560267857,1.0,270.55372781250003,1.0,393.458,1.0,0.035,0.553,0.967,1.578,2.785,1.0,1.0,1.0,1.0,1.0,11.59,16.425,14.188,18.868,11.439,11.766,1.0,1.0,1.0,1.0,1.0,1.0,-2.72662,1.0,6.61127,1.0,8.62559,0.186679,25.9948,1.0,33.9149,0.831598,1.26622,0.991071,0.015033,1.22606,1.27174,1.29041,0.997768,0.990327,0.988839,1.28955,1.19541,1.28495,1.30848,0.0153221,-0.0274514,0.0096198,0.0162399,1.27115,1.27287,1.29886,1.33153,0.0371085,0.0320081,0.0364388,0.048772,-9999,-9999
201003,3.539,1.0,299.357,166.757,1.0,232.622,1.0,3.329,1.0,98.944,1.0,0.981,0.0,2.287,0.954301,0.509464203722568,0.9495967741935484,82.4229969892473,1.0,326.4026163575268,1.0,29.239259892473118,1.0,23.572718534946233,1.0,292.5723188373656,1.0,397.713,1.0,0.751,1.221,1.325,1.542,2.411,1.0,1.0,1.0,1.0,1.0,16.544,20.984,16.971,21.271,12.909,13.789,1.0,1.0,1.0,1.0,1.0,1.0,-0.731341,1.0,12.9642,0.999328,17.626,0.312907,48.207,1.0,65.5416,0.939215,1.35262,0.998656,0.0264014,1.34057,1.37517,1.43061,0.998656,0.998656,0.995968,1.64852,1.56029,1.64852,1.76441,0.279955,0.222357,0.280611,0.325473,1.3917,1.22893,1.29936,1.39945,0.208554,0.172328,0.224966,0.284219,-9999,-9999
201004,10.311,0.979861,390.081,232.125,0.982639,267.891,0.979861,6.361,0.979861,98.766,0.954861,1.645,0.0,2.807,0.949306,0.649349885080278,0.9326388888888889,139.04440228834218,0.9326388888888888,482.8165033133864,0.9326388888888888,22.72835950132978,0.9326388888888888,27.2906423931421,0.9326388888888888,342.77721410239366,0.9326388888888888,396.676,0.985417,8.542,9.187,8.208,6.315,5.304,0.979167,0.979167,0.979167,0.979167,0.979167,13.504,17.266,14.532,18.843,11.503,14.472,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,3.06878,0.979167,30.6372,0.960417,28.5009,0.54068,108.71,0.977778,101.13,1.48006,1.31831,0.933333,0.0331318,1.25555,1.33075,1.3593,0.939583,0.933333,0.933333,3.83453,3.72764,3.81306,3.84537,2.48965,2.39863,2.46565,2.50131,2.9334,2.90243,2.96158,3.10347,2.1518,1.92215,1.97385,2.05112,-9999,-9999
201005,15.479,1.0,456.8,245.91,1.0,328.335,1.0,6.796,1.0,98.989,1.0,2.349,0.0,2.313,0.952285,0.5436171948520264,0.9482526881720429,151.00773967069895,1.0,506.7289167876345,1.0,18.766565087365596,1.0,34.6323837701613,1.0,388.04040301747324,1.0,393.962,1.0,14.935,15.577,12.906,10.062,8.463,1.0,1.0,1.0,1.0,1.0,12.788,16.564,13.899,18.361,11.631,13.779,1.0,1.0,1.0,1.0,1.0,1.0,3.84738,1.0,71.8755,0.999328,74.1932,0.90458,70.676,1.0,72.955,1.07166,-0.0183029,0.948925,0.0614227,-0.0759248,0.0465001,0.509242,0.966398,0.948253,0.879704,5.43966,5.39861,5.80464,6.4134,5.4411,5.33919,5.60969,6.38886,6.33393,6.21515,6.41633,6.82108,6.11064,6.04378,6.11064,6.34181,-9999,-9999
201006,17.771,1.0,486.081,227.132,1.0,344.755,1.0,4.772,1.0,98.675,0.999306,6.048,0.0,2.111,0.897222,0.4861622207081183,0.8347222222222223,144.48992614937944,0.9993055555555554,467.78239724261226,0.9993055555555554,12.726491506796691,0.9993055555555554,35.79018679875887,0.9993055555555554,390.791591122534,0.9993055555555554,389.913,0.999306,19.794,20.948,17.792,14.649,11.868,1.0,1.0,1.0,1.0,1.0,14.442,18.246,15.103,19.252,11.195,12.039,1.0,1.0,1.0,1.0,1.0,1.0,3.06371,1.0,93.9364,0.999306,100.142,0.961927,38.8732,0.998611,41.4411,0.824543,0.536043,0.922917,0.126018,-0.0460708,0.75407,1.84876,0.984722,0.9125,0.829167,8.86299,8.46329,8.83973,9.70598,7.99867,7.99083,8.20926,8.8953,7.23527,7.712,9.60341,10.4894,8.17228,8.03372,8.46504,8.65128,-9999,-9999
